"datetime","game_id","team","score_sit","sf","sa","bsf","bsa","msf","msa"
"2016-11-04 23:30:00+00",20159,"wpg",0,15,16,7,5,5,1
"2016-11-04 23:30:00+00",20159,"wpg",1,0,0,0,0,0,0
"2016-11-04 23:30:00+00",20159,"wpg",2,0,0,0,0,0,0
"2016-11-04 23:30:00+00",20159,"det",-2,0,0,0,0,0,0
"2016-11-04 23:30:00+00",20159,"det",-1,0,0,0,0,0,0
"2016-11-04 23:30:00+00",20159,"det",0,16,15,5,7,1,5
"2016-11-04 23:30:00+00",20159,"det",1,11,15,4,2,3,4
"2016-11-05 02:00:00+00",20160,"ari",-3,16,11,6,4,4,5
"2016-11-05 02:00:00+00",20160,"ari",-2,1,5,2,0,0,0
"2016-11-05 02:00:00+00",20160,"ari",-1,1,7,0,1,0,0
"2016-11-05 02:00:00+00",20160,"ari",0,1,8,1,3,3,4
"2016-11-05 02:00:00+00",20160,"ana",0,8,1,3,1,4,3
"2016-11-05 02:00:00+00",20160,"ana",1,7,1,1,0,0,0
"2016-11-05 02:00:00+00",20160,"ana",2,5,1,0,2,0,0
"2016-11-05 02:00:00+00",20160,"ana",3,11,16,4,6,5,4
"2016-11-05 19:00:00+00",20161,"min",-1,2,3,4,0,1,1
"2016-11-05 19:00:00+00",20161,"min",0,23,25,6,7,5,3
"2016-11-05 19:00:00+00",20161,"col",0,25,23,7,6,3,5
"2016-11-05 19:00:00+00",20161,"col",1,3,2,0,4,1,1
"2016-11-05 23:00:00+00",20162,"nyr",-1,4,5,3,4,1,2
"2016-11-05 23:00:00+00",20162,"nyr",0,3,4,2,2,1,0
"2016-11-05 23:00:00+00",20162,"nyr",1,0,1,0,2,0,3
"2016-11-05 23:00:00+00",20162,"nyr",2,7,19,5,7,3,5
"2016-11-05 23:00:00+00",20162,"nyr",3,1,1,0,0,1,2
"2016-11-05 23:00:00+00",20162,"bos",-3,1,1,0,0,2,1
"2016-11-05 23:00:00+00",20162,"bos",-2,19,7,7,5,5,3
"2016-11-05 23:00:00+00",20162,"bos",-1,1,0,2,0,3,0
"2016-11-05 23:00:00+00",20162,"bos",0,4,3,2,2,0,1
"2016-11-05 23:00:00+00",20162,"bos",1,5,4,4,3,2,1
"2016-11-05 23:00:00+00",20163,"van",-3,1,0,0,2,1,0
"2016-11-05 23:00:00+00",20163,"van",-2,5,4,1,0,0,3
"2016-11-05 23:00:00+00",20163,"van",-1,14,13,4,11,6,3
"2016-11-05 23:00:00+00",20163,"van",0,3,12,5,0,3,4
"2016-11-05 23:00:00+00",20163,"tor",0,12,3,0,5,4,3
"2016-11-05 23:00:00+00",20163,"tor",1,13,14,11,4,3,6
"2016-11-05 23:00:00+00",20163,"tor",2,4,5,0,1,3,0
"2016-11-05 23:00:00+00",20163,"tor",3,0,1,2,0,0,1
"2016-11-05 23:00:00+00",20164,"phi",-2,5,1,2,4,0,2
"2016-11-05 23:00:00+00",20164,"phi",-1,6,3,3,3,2,1
"2016-11-05 23:00:00+00",20164,"phi",0,15,8,12,13,6,5
"2016-11-05 23:00:00+00",20164,"phi",1,0,1,0,0,0,0
"2016-11-05 23:00:00+00",20164,"mtl",-1,1,0,0,0,0,0
"2016-11-05 23:00:00+00",20164,"mtl",0,8,15,13,12,5,6
"2016-11-05 23:00:00+00",20164,"mtl",1,3,6,3,3,1,2
"2016-11-05 23:00:00+00",20164,"mtl",2,1,5,4,2,2,0
"2016-11-05 23:00:00+00",20165,"buf",-1,12,12,9,5,6,2
"2016-11-05 23:00:00+00",20165,"buf",0,16,12,5,6,3,2
"2016-11-05 23:00:00+00",20165,"buf",1,3,2,4,0,2,1
"2016-11-05 23:00:00+00",20165,"ott",-1,2,3,0,4,1,2
"2016-11-05 23:00:00+00",20165,"ott",0,12,16,6,5,2,3
"2016-11-05 23:00:00+00",20165,"ott",1,12,12,5,9,2,6
"2016-11-05 23:00:00+00",20166,"njd",-3,5,0,0,1,0,1
"2016-11-05 23:00:00+00",20166,"njd",-2,8,1,1,1,0,2
"2016-11-05 23:00:00+00",20166,"njd",-1,3,12,3,4,3,1
"2016-11-05 23:00:00+00",20166,"njd",0,9,10,5,2,6,1
"2016-11-05 23:00:00+00",20166,"njd",1,6,4,0,4,1,3
"2016-11-05 23:00:00+00",20166,"tbl",-1,4,6,4,0,3,1
"2016-11-05 23:00:00+00",20166,"tbl",0,10,9,2,5,1,6
"2016-11-05 23:00:00+00",20166,"tbl",1,12,3,4,3,1,3
"2016-11-05 23:00:00+00",20166,"tbl",2,1,8,1,1,2,0
"2016-11-05 23:00:00+00",20166,"tbl",3,0,5,1,0,1,0
"2016-11-05 23:00:00+00",20167,"edm",-2,1,0,1,0,1,0
"2016-11-05 23:00:00+00",20167,"edm",-1,1,7,2,1,3,0
"2016-11-05 23:00:00+00",20167,"edm",0,12,20,12,12,9,4
"2016-11-05 23:00:00+00",20167,"nyi",0,20,12,12,12,4,9
"2016-11-05 23:00:00+00",20167,"nyi",1,7,1,1,2,0,3
"2016-11-05 23:00:00+00",20167,"nyi",2,0,1,0,1,0,1
"2016-11-05 23:00:00+00",20168,"fla",-2,3,0,0,1,1,0
"2016-11-05 23:00:00+00",20168,"fla",-1,1,1,0,0,2,0
"2016-11-05 23:00:00+00",20168,"fla",0,6,11,2,3,5,2
"2016-11-05 23:00:00+00",20168,"fla",1,10,10,2,6,6,5
"2016-11-05 23:00:00+00",20168,"wsh",-1,10,10,6,2,5,6
"2016-11-05 23:00:00+00",20168,"wsh",0,11,6,3,2,2,5
"2016-11-05 23:00:00+00",20168,"wsh",1,1,1,0,0,0,2
"2016-11-05 23:00:00+00",20168,"wsh",2,0,3,1,0,0,1
"2016-11-05 23:00:00+00",20169,"cbj",0,15,16,8,9,5,8
"2016-11-05 23:00:00+00",20169,"cbj",1,0,5,0,0,0,2
"2016-11-05 23:00:00+00",20169,"stl",-1,5,0,0,0,2,0
"2016-11-05 23:00:00+00",20169,"stl",0,16,15,9,8,8,5
"2016-11-06 00:00:00+00",20170,"car",-1,12,7,10,4,11,5
"2016-11-06 00:00:00+00",20170,"car",0,7,14,5,6,2,4
"2016-11-06 00:00:00+00",20170,"nsh",0,14,7,6,5,4,2
"2016-11-06 00:00:00+00",20170,"nsh",1,7,12,4,10,5,11
"2016-11-06 00:00:00+00",20171,"chi",-1,7,3,0,3,4,3
"2016-11-06 00:00:00+00",20171,"chi",0,7,5,1,0,0,2
"2016-11-06 00:00:00+00",20171,"chi",1,12,14,5,6,2,12
"2016-11-06 00:00:00+00",20171,"dal",-1,14,12,6,5,12,2
"2016-11-06 00:00:00+00",20171,"dal",0,5,7,0,1,2,0
"2016-11-06 00:00:00+00",20171,"dal",1,3,7,3,0,3,4
"2016-11-06 02:00:00+00",20172,"cgy",-3,12,13,2,3,8,7
"2016-11-06 02:00:00+00",20172,"cgy",-2,3,6,3,2,4,0
"2016-11-06 02:00:00+00",20172,"cgy",-1,0,2,0,0,0,0
"2016-11-06 02:00:00+00",20172,"cgy",0,5,9,5,6,3,4
"2016-11-06 02:00:00+00",20172,"lak",0,9,5,6,5,4,3
"2016-11-06 02:00:00+00",20172,"lak",1,2,0,0,0,0,0
"2016-11-06 02:00:00+00",20172,"lak",2,6,3,2,3,0,4
"2016-11-06 02:00:00+00",20172,"lak",3,13,12,3,2,7,8
"2016-11-06 02:30:00+00",20173,"pit",0,2,1,0,1,1,0
"2016-11-06 02:30:00+00",20173,"pit",1,4,7,4,3,1,4
"2016-11-06 02:30:00+00",20173,"pit",2,1,0,0,1,0,0
"2016-11-06 02:30:00+00",20173,"pit",3,10,14,7,11,6,4
"2016-11-06 02:30:00+00",20173,"sjs",-3,14,10,11,7,4,6
"2016-11-06 02:30:00+00",20173,"sjs",-2,0,1,1,0,0,0
"2016-11-06 02:30:00+00",20173,"sjs",-1,7,4,3,4,4,1
"2016-11-06 02:30:00+00",20173,"sjs",0,1,2,1,0,0,1
"2016-11-06 22:00:00+00",20174,"edm",-1,6,6,0,3,2,0
"2016-11-06 22:00:00+00",20174,"edm",0,15,11,7,8,5,4
"2016-11-06 22:00:00+00",20174,"edm",1,5,2,1,5,1,1
"2016-11-06 22:00:00+00",20174,"det",-1,2,5,5,1,1,1
"2016-11-06 22:00:00+00",20174,"det",0,11,15,8,7,4,5
"2016-11-06 22:00:00+00",20174,"det",1,6,6,3,0,0,2
"2016-11-06 22:00:00+00",20175,"col",-3,3,4,1,1,1,3
"2016-11-06 22:00:00+00",20175,"col",-2,6,9,2,2,2,3
"2016-11-06 22:00:00+00",20175,"col",-1,6,2,3,2,1,1
"2016-11-06 22:00:00+00",20175,"col",0,1,3,0,0,0,0
"2016-11-06 22:00:00+00",20175,"stl",0,3,1,0,0,0,0
"2016-11-06 22:00:00+00",20175,"stl",1,2,6,2,3,1,1
"2016-11-06 22:00:00+00",20175,"stl",2,9,6,2,2,3,2
"2016-11-06 22:00:00+00",20175,"stl",3,4,3,1,1,3,1
"2016-11-06 23:00:00+00",20176,"njd",0,7,6,6,10,4,6
"2016-11-06 23:00:00+00",20176,"njd",1,1,0,1,0,2,0
"2016-11-06 23:00:00+00",20176,"njd",2,5,12,2,6,3,7
"2016-11-06 23:00:00+00",20176,"njd",3,1,7,3,1,1,1
"2016-11-06 23:00:00+00",20176,"car",-3,7,1,1,3,1,1
"2016-11-06 23:00:00+00",20176,"car",-2,12,5,6,2,7,3
"2016-11-06 23:00:00+00",20176,"car",-1,0,1,0,1,0,2
"2016-11-06 23:00:00+00",20176,"car",0,6,7,10,6,6,4
"2016-11-07 00:00:00+00",20177,"wpg",-3,4,1,7,2,4,4
"2016-11-07 00:00:00+00",20177,"wpg",-2,0,1,0,0,1,0
"2016-11-07 00:00:00+00",20177,"wpg",-1,8,6,2,5,1,2
"2016-11-07 00:00:00+00",20177,"wpg",0,8,9,4,3,4,2
"2016-11-07 00:00:00+00",20177,"nyr",0,9,8,3,4,2,4
"2016-11-07 00:00:00+00",20177,"nyr",1,6,8,5,2,2,1
"2016-11-07 00:00:00+00",20177,"nyr",2,1,0,0,0,0,1
"2016-11-07 00:00:00+00",20177,"nyr",3,1,4,2,7,4,4
"2016-11-07 00:00:00+00",20178,"dal",-1,9,3,2,1,2,4
"2016-11-07 00:00:00+00",20178,"dal",0,6,5,5,3,0,1
"2016-11-07 00:00:00+00",20178,"dal",1,6,12,3,3,2,8
"2016-11-07 00:00:00+00",20178,"dal",2,0,2,0,1,0,0
"2016-11-07 00:00:00+00",20178,"chi",-2,2,0,1,0,0,0
"2016-11-07 00:00:00+00",20178,"chi",-1,12,6,3,3,8,2
"2016-11-07 00:00:00+00",20178,"chi",0,5,6,3,5,1,0
"2016-11-07 00:00:00+00",20178,"chi",1,3,9,1,2,4,2
"2016-11-07 02:30:00+00",20179,"cgy",-3,2,1,0,1,2,0
"2016-11-07 02:30:00+00",20179,"cgy",-2,7,4,5,3,3,4
"2016-11-07 02:30:00+00",20179,"cgy",-1,12,6,6,0,4,3
"2016-11-07 02:30:00+00",20179,"cgy",0,2,3,1,0,1,2
"2016-11-07 02:30:00+00",20179,"ana",0,3,2,0,1,2,1
"2016-11-07 02:30:00+00",20179,"ana",1,6,12,0,6,3,4
"2016-11-07 02:30:00+00",20179,"ana",2,4,7,3,5,4,3
"2016-11-07 02:30:00+00",20179,"ana",3,1,2,1,0,0,2
"2016-11-08 00:00:00+00",20180,"buf",-3,16,12,6,2,6,3
"2016-11-08 00:00:00+00",20180,"buf",-2,1,1,0,0,0,0
"2016-11-08 00:00:00+00",20180,"buf",-1,0,2,0,0,2,1
"2016-11-08 00:00:00+00",20180,"buf",0,9,8,6,8,3,6
"2016-11-08 00:00:00+00",20180,"bos",0,8,9,8,6,6,3
"2016-11-08 00:00:00+00",20180,"bos",1,2,0,0,0,1,2
"2016-11-08 00:00:00+00",20180,"bos",2,1,1,0,0,0,0
"2016-11-08 00:00:00+00",20180,"bos",3,12,16,2,6,3,6
"2016-11-08 00:00:00+00",20181,"van",-2,2,0,3,0,2,0
"2016-11-08 00:00:00+00",20181,"van",-1,4,5,1,2,1,4
"2016-11-08 00:00:00+00",20181,"van",0,17,18,13,7,5,7
"2016-11-08 00:00:00+00",20181,"van",1,4,4,1,2,1,2
"2016-11-08 00:00:00+00",20181,"nyi",-1,4,4,2,1,2,1
"2016-11-08 00:00:00+00",20181,"nyi",0,18,17,7,13,7,5
"2016-11-08 00:00:00+00",20181,"nyi",1,5,4,2,1,4,1
"2016-11-08 00:00:00+00",20181,"nyi",2,0,2,0,3,0,2
"2016-11-08 00:30:00+00",20182,"tbl",-2,1,1,0,0,0,0
"2016-11-08 00:30:00+00",20182,"tbl",-1,15,17,6,7,13,4
"2016-11-08 00:30:00+00",20182,"tbl",0,13,6,3,4,3,4
"2016-11-08 00:30:00+00",20182,"fla",0,6,13,4,3,4,3
"2016-11-08 00:30:00+00",20182,"fla",1,17,15,7,6,4,13
"2016-11-08 00:30:00+00",20182,"fla",2,1,1,0,0,0,0
"2016-11-09 00:00:00+00",20183,"car",-1,3,2,1,0,1,0
"2016-11-09 00:00:00+00",20183,"car",0,22,27,3,9,5,8
"2016-11-09 00:00:00+00",20183,"car",1,2,6,0,2,4,1
"2016-11-09 00:00:00+00",20183,"njd",-1,6,2,2,0,1,4
"2016-11-09 00:00:00+00",20183,"njd",0,27,22,9,3,8,5
"2016-11-09 00:00:00+00",20183,"njd",1,2,3,0,1,0,1
"2016-11-09 00:00:00+00",20184,"van",-1,5,1,4,1,1,1
"2016-11-09 00:00:00+00",20184,"van",0,11,13,5,9,0,3
"2016-11-09 00:00:00+00",20184,"van",1,5,0,0,1,1,2
"2016-11-09 00:00:00+00",20184,"van",2,0,2,0,0,0,1
"2016-11-09 00:00:00+00",20184,"van",3,0,4,0,0,0,0
"2016-11-09 00:00:00+00",20184,"nyr",-3,4,0,0,0,0,0
"2016-11-09 00:00:00+00",20184,"nyr",-2,2,0,0,0,1,0
"2016-11-09 00:00:00+00",20184,"nyr",-1,0,5,1,0,2,1
"2016-11-09 00:00:00+00",20184,"nyr",0,13,11,9,5,3,0
"2016-11-09 00:00:00+00",20184,"nyr",1,1,5,1,4,1,1
"2016-11-09 00:00:00+00",20185,"det",-1,3,4,0,2,0,3
"2016-11-09 00:00:00+00",20185,"det",0,24,15,11,12,9,13
"2016-11-09 00:00:00+00",20185,"phi",0,15,24,12,11,13,9
"2016-11-09 00:00:00+00",20185,"phi",1,4,3,2,0,3,0
"2016-11-09 00:00:00+00",20186,"edm",-1,7,4,2,4,1,1
"2016-11-09 00:00:00+00",20186,"edm",0,5,6,3,4,0,3
"2016-11-09 00:00:00+00",20186,"edm",1,10,11,6,2,1,1
"2016-11-09 00:00:00+00",20186,"edm",2,4,6,1,2,1,3
"2016-11-09 00:00:00+00",20186,"pit",-2,6,4,2,1,3,1
"2016-11-09 00:00:00+00",20186,"pit",-1,11,10,2,6,1,1
"2016-11-09 00:00:00+00",20186,"pit",0,6,5,4,3,3,0
"2016-11-09 00:00:00+00",20186,"pit",1,4,7,4,2,1,1
"2016-11-09 00:00:00+00",20187,"sjs",0,13,10,7,9,6,4
"2016-11-09 00:00:00+00",20187,"sjs",1,2,2,0,2,1,3
"2016-11-09 00:00:00+00",20187,"sjs",2,3,5,2,9,2,6
"2016-11-09 00:00:00+00",20187,"sjs",3,0,0,0,0,0,0
"2016-11-09 00:00:00+00",20187,"wsh",-3,0,0,0,0,0,0
"2016-11-09 00:00:00+00",20187,"wsh",-2,5,3,9,2,6,2
"2016-11-09 00:00:00+00",20187,"wsh",-1,2,2,2,0,3,1
"2016-11-09 00:00:00+00",20187,"wsh",0,10,13,9,7,4,6
"2016-11-09 00:30:00+00",20188,"lak",0,7,3,4,0,1,3
"2016-11-09 00:30:00+00",20188,"lak",1,4,3,1,2,3,0
"2016-11-09 00:30:00+00",20188,"lak",2,1,0,0,0,0,1
"2016-11-09 00:30:00+00",20188,"lak",3,19,12,8,7,3,5
"2016-11-09 00:30:00+00",20188,"tor",-3,12,19,7,8,5,3
"2016-11-09 00:30:00+00",20188,"tor",-2,0,1,0,0,1,0
"2016-11-09 00:30:00+00",20188,"tor",-1,3,4,2,1,0,3
"2016-11-09 00:30:00+00",20188,"tor",0,3,7,0,4,3,1
"2016-11-09 00:30:00+00",20189,"bos",-1,14,7,9,5,5,3
"2016-11-09 00:30:00+00",20189,"bos",0,20,14,14,12,6,8
"2016-11-09 00:30:00+00",20189,"mtl",0,14,20,12,14,8,6
"2016-11-09 00:30:00+00",20189,"mtl",1,7,14,5,9,3,5
"2016-11-09 01:00:00+00",20190,"ott",-3,2,0,1,1,0,0
"2016-11-09 01:00:00+00",20190,"ott",-2,15,14,5,3,2,6
"2016-11-09 01:00:00+00",20190,"ott",-1,1,1,0,1,0,1
"2016-11-09 01:00:00+00",20190,"ott",0,12,12,1,8,2,4
"2016-11-09 01:00:00+00",20190,"nsh",0,12,12,8,1,4,2
"2016-11-09 01:00:00+00",20190,"nsh",1,1,1,1,0,1,0
"2016-11-09 01:00:00+00",20190,"nsh",2,14,15,3,5,6,2
"2016-11-09 01:00:00+00",20190,"nsh",3,0,2,1,1,0,0
"2016-11-09 01:00:00+00",20191,"dal",-3,7,10,5,8,3,2
"2016-11-09 01:00:00+00",20191,"dal",-2,7,1,3,2,8,0
"2016-11-09 01:00:00+00",20191,"dal",-1,2,5,1,4,0,4
"2016-11-09 01:00:00+00",20191,"dal",0,5,1,2,0,0,0
"2016-11-09 01:00:00+00",20191,"wpg",0,1,5,0,2,0,0
"2016-11-09 01:00:00+00",20191,"wpg",1,5,2,4,1,4,0
"2016-11-09 01:00:00+00",20191,"wpg",2,1,7,2,3,0,8
"2016-11-09 01:00:00+00",20191,"wpg",3,10,7,8,5,2,3
"2016-11-09 02:00:00+00",20192,"ari",-1,4,2,3,1,1,4
"2016-11-09 02:00:00+00",20192,"ari",0,5,3,5,1,2,0
"2016-11-09 02:00:00+00",20192,"ari",1,9,11,9,6,4,3
"2016-11-09 02:00:00+00",20192,"ari",2,3,9,2,6,0,2
"2016-11-09 02:00:00+00",20192,"col",-2,9,3,6,2,2,0
"2016-11-09 02:00:00+00",20192,"col",-1,11,9,6,9,3,4
"2016-11-09 02:00:00+00",20192,"col",0,3,5,1,5,0,2
"2016-11-09 02:00:00+00",20192,"col",1,2,4,1,3,4,1
"2016-11-10 00:00:00+00",20193,"ana",-2,14,6,7,5,1,2
"2016-11-10 00:00:00+00",20193,"ana",-1,2,2,2,0,1,1
"2016-11-10 00:00:00+00",20193,"ana",0,6,6,3,7,3,1
"2016-11-10 00:00:00+00",20193,"cbj",0,6,6,7,3,1,3
"2016-11-10 00:00:00+00",20193,"cbj",1,2,2,0,2,1,1
"2016-11-10 00:00:00+00",20193,"cbj",2,6,14,5,7,2,1
"2016-11-10 00:30:00+00",20194,"ott",-1,9,8,4,9,4,2
"2016-11-10 00:30:00+00",20194,"ott",0,14,10,10,6,5,7
"2016-11-10 00:30:00+00",20194,"buf",0,10,14,6,10,7,5
"2016-11-10 00:30:00+00",20194,"buf",1,8,9,9,4,2,4
"2016-11-10 01:00:00+00",20195,"chi",0,5,5,2,4,5,2
"2016-11-10 01:00:00+00",20195,"chi",1,12,16,4,5,2,5
"2016-11-10 01:00:00+00",20195,"stl",-1,16,12,5,4,5,2
"2016-11-10 01:00:00+00",20195,"stl",0,5,5,4,2,2,5
"2016-11-11 00:00:00+00",20196,"cbj",-3,11,19,8,4,9,7
"2016-11-11 00:00:00+00",20196,"cbj",-2,0,1,0,0,0,0
"2016-11-11 00:00:00+00",20196,"cbj",-1,0,2,0,2,1,1
"2016-11-11 00:00:00+00",20196,"cbj",0,2,2,1,1,0,0
"2016-11-11 00:00:00+00",20196,"cbj",1,2,4,1,1,2,1
"2016-11-11 00:00:00+00",20196,"bos",-1,4,2,1,1,1,2
"2016-11-11 00:00:00+00",20196,"bos",0,2,2,1,1,0,0
"2016-11-11 00:00:00+00",20196,"bos",1,2,0,2,0,1,1
"2016-11-11 00:00:00+00",20196,"bos",2,1,0,0,0,0,0
"2016-11-11 00:00:00+00",20196,"bos",3,19,11,4,8,7,9
"2016-11-11 00:00:00+00",20197,"min",-1,8,5,3,1,2,0
"2016-11-11 00:00:00+00",20197,"min",0,21,14,9,6,1,8
"2016-11-11 00:00:00+00",20197,"min",1,7,10,5,5,2,3
"2016-11-11 00:00:00+00",20197,"min",2,0,0,0,0,0,0
"2016-11-11 00:00:00+00",20197,"pit",-2,0,0,0,0,0,0
"2016-11-11 00:00:00+00",20197,"pit",-1,10,7,5,5,3,2
"2016-11-11 00:00:00+00",20197,"pit",0,14,21,6,9,8,1
"2016-11-11 00:00:00+00",20197,"pit",1,5,8,1,3,0,2
"2016-11-11 00:00:00+00",20198,"ana",0,12,11,5,6,4,0
"2016-11-11 00:00:00+00",20198,"ana",1,5,6,2,5,2,4
"2016-11-11 00:00:00+00",20198,"ana",2,2,7,0,5,0,3
"2016-11-11 00:00:00+00",20198,"ana",3,0,1,0,2,0,0
"2016-11-11 00:00:00+00",20198,"car",-3,1,0,2,0,0,0
"2016-11-11 00:00:00+00",20198,"car",-2,7,2,5,0,3,0
"2016-11-11 00:00:00+00",20198,"car",-1,6,5,5,2,4,2
"2016-11-11 00:00:00+00",20198,"car",0,11,12,6,5,0,4
"2016-11-11 00:30:00+00",20199,"lak",-3,8,7,4,3,1,4
"2016-11-11 00:30:00+00",20199,"lak",-2,5,6,3,3,3,3
"2016-11-11 00:30:00+00",20199,"lak",-1,1,4,1,2,2,1
"2016-11-11 00:30:00+00",20199,"lak",0,1,4,1,4,1,1
"2016-11-11 00:30:00+00",20199,"mtl",0,4,1,4,1,1,1
"2016-11-11 00:30:00+00",20199,"mtl",1,4,1,2,1,1,2
"2016-11-11 00:30:00+00",20199,"mtl",2,6,5,3,3,3,3
"2016-11-11 00:30:00+00",20199,"mtl",3,7,8,3,4,4,1
"2016-11-11 00:30:00+00",20200,"van",-2,15,8,6,4,0,2
"2016-11-11 00:30:00+00",20200,"van",-1,17,10,5,2,3,4
"2016-11-11 00:30:00+00",20200,"van",0,0,3,0,0,0,0
"2016-11-11 00:30:00+00",20200,"det",0,3,0,0,0,0,0
"2016-11-11 00:30:00+00",20200,"det",1,10,17,2,5,4,3
"2016-11-11 00:30:00+00",20200,"det",2,8,15,4,6,2,0
"2016-11-11 00:30:00+00",20201,"nyi",-3,14,6,5,8,4,8
"2016-11-11 00:30:00+00",20201,"nyi",-2,11,7,4,4,4,0
"2016-11-11 00:30:00+00",20201,"nyi",-1,1,2,1,1,0,0
"2016-11-11 00:30:00+00",20201,"nyi",0,3,1,5,1,1,1
"2016-11-11 00:30:00+00",20201,"tbl",0,1,3,1,5,1,1
"2016-11-11 00:30:00+00",20201,"tbl",1,2,1,1,1,0,0
"2016-11-11 00:30:00+00",20201,"tbl",2,7,11,4,4,0,4
"2016-11-11 00:30:00+00",20201,"tbl",3,6,14,8,5,8,4
"2016-11-11 00:30:00+00",20202,"sjs",-2,6,6,2,2,1,1
"2016-11-11 00:30:00+00",20202,"sjs",-1,4,5,1,3,0,0
"2016-11-11 00:30:00+00",20202,"sjs",0,15,7,8,5,4,2
"2016-11-11 00:30:00+00",20202,"sjs",1,0,5,0,0,2,4
"2016-11-11 00:30:00+00",20202,"sjs",2,0,0,0,0,0,0
"2016-11-11 00:30:00+00",20202,"fla",-2,0,0,0,0,0,0
"2016-11-11 00:30:00+00",20202,"fla",-1,5,0,0,0,4,2
"2016-11-11 00:30:00+00",20202,"fla",0,7,15,5,8,2,4
"2016-11-11 00:30:00+00",20202,"fla",1,5,4,3,1,0,0
"2016-11-11 00:30:00+00",20202,"fla",2,6,6,2,2,1,1
"2016-11-11 01:00:00+00",20203,"stl",-2,5,5,3,1,4,4
"2016-11-11 01:00:00+00",20203,"stl",-1,1,1,0,0,0,0
"2016-11-11 01:00:00+00",20203,"stl",0,3,3,1,3,2,2
"2016-11-11 01:00:00+00",20203,"stl",1,15,11,9,3,6,10
"2016-11-11 01:00:00+00",20203,"nsh",-1,11,15,3,9,10,6
"2016-11-11 01:00:00+00",20203,"nsh",0,3,3,3,1,2,2
"2016-11-11 01:00:00+00",20203,"nsh",1,1,1,0,0,0,0
"2016-11-11 01:00:00+00",20203,"nsh",2,5,5,1,3,4,4
"2016-11-11 02:00:00+00",20204,"dal",0,10,15,5,8,3,4
"2016-11-11 02:00:00+00",20204,"dal",1,3,3,3,5,2,1
"2016-11-11 02:00:00+00",20204,"dal",2,6,7,1,1,0,0
"2016-11-11 02:00:00+00",20204,"cgy",-2,7,6,1,1,0,0
"2016-11-11 02:00:00+00",20204,"cgy",-1,3,3,5,3,1,2
"2016-11-11 02:00:00+00",20204,"cgy",0,15,10,8,5,4,3
"2016-11-11 02:00:00+00",20205,"wpg",0,7,7,1,5,8,4
"2016-11-11 02:00:00+00",20205,"wpg",1,18,15,5,5,12,5
"2016-11-11 02:00:00+00",20205,"wpg",2,1,0,0,0,2,0
"2016-11-11 02:00:00+00",20205,"ari",-2,0,1,0,0,0,2
"2016-11-11 02:00:00+00",20205,"ari",-1,15,18,5,5,5,12
"2016-11-11 02:00:00+00",20205,"ari",0,7,7,5,1,4,8
"2016-11-12 00:00:00+00",20206,"njd",-1,12,9,8,7,2,7
"2016-11-12 00:00:00+00",20206,"njd",0,14,14,2,1,4,1
"2016-11-12 00:00:00+00",20206,"buf",0,14,14,1,2,1,4
"2016-11-12 00:00:00+00",20206,"buf",1,9,12,7,8,7,2
"2016-11-12 00:00:00+00",20207,"phi",-3,0,2,1,1,1,0
"2016-11-12 00:00:00+00",20207,"phi",-2,1,1,0,1,0,1
"2016-11-12 00:00:00+00",20207,"phi",-1,1,0,1,1,1,0
"2016-11-12 00:00:00+00",20207,"phi",0,4,4,1,4,4,2
"2016-11-12 00:00:00+00",20207,"phi",1,21,11,8,15,7,10
"2016-11-12 00:00:00+00",20207,"tor",-1,11,21,15,8,10,7
"2016-11-12 00:00:00+00",20207,"tor",0,4,4,4,1,2,4
"2016-11-12 00:00:00+00",20207,"tor",1,0,1,1,1,0,1
"2016-11-12 00:00:00+00",20207,"tor",2,1,1,1,0,1,0
"2016-11-12 00:00:00+00",20207,"tor",3,2,0,1,1,0,1
"2016-11-12 00:30:00+00",20208,"lak",-1,0,0,1,0,0,0
"2016-11-12 00:30:00+00",20208,"lak",0,15,12,4,7,4,4
"2016-11-12 00:30:00+00",20208,"lak",1,12,16,3,12,4,9
"2016-11-12 00:30:00+00",20208,"ott",-1,16,12,12,3,9,4
"2016-11-12 00:30:00+00",20208,"ott",0,12,15,7,4,4,4
"2016-11-12 00:30:00+00",20208,"ott",1,0,0,0,1,0,0
"2016-11-12 01:30:00+00",20209,"wsh",0,6,8,9,3,0,1
"2016-11-12 01:30:00+00",20209,"wsh",1,20,22,7,11,5,7
"2016-11-12 01:30:00+00",20209,"chi",-1,22,20,11,7,7,5
"2016-11-12 01:30:00+00",20209,"chi",0,8,6,3,9,1,0
"2016-11-12 02:00:00+00",20210,"wpg",-2,1,0,0,0,0,0
"2016-11-12 02:00:00+00",20210,"wpg",-1,0,2,0,2,0,3
"2016-11-12 02:00:00+00",20210,"wpg",0,8,13,5,7,1,8
"2016-11-12 02:00:00+00",20210,"col",0,13,8,7,5,8,1
"2016-11-12 02:00:00+00",20210,"col",1,2,0,2,0,3,0
"2016-11-12 02:00:00+00",20210,"col",2,0,1,0,0,0,0
"2016-11-12 02:00:00+00",20211,"dal",0,14,15,1,2,1,2
"2016-11-12 02:00:00+00",20211,"dal",1,11,15,1,8,1,4
"2016-11-12 02:00:00+00",20211,"edm",-1,15,11,8,1,4,1
"2016-11-12 02:00:00+00",20211,"edm",0,15,14,2,1,2,1
"2016-11-13 00:00:00+00",20212,"det",-3,10,25,8,8,3,9
